call_id,caller_id,receiver_id,timestamp,duration_sec,call_type,status
C0151070,P07903,P06729,2025-03-30 17:42:13,601,Voice,Answered
C0151071,P00657,P03715,2025-10-17 12:02:55,382,Voice,Answered
C0151072,P07413,P03364,2025-02-18 15:01:30,150,Voice,Missed
C0151073,P06745,P06463,2025-02-21 04:00:27,117,Voice,Answered
C0151074,P02057,P00061,2025-10-07 17:59:44,824,Voice,Answered
C0151075,P00227,P08621,2025-03-09 21:59:32,532,Voice,Answered
C0151076,P09310,P03081,2025-05-28 07:53:36,122,Voice,Answered
C0151077,P02286,P06838,2025-12-26 07:04:29,68,Voice,Answered
C0151078,P08212,P07781,2025-02-25 03:16:29,25,Voice,Voicemail
C0151079,P07916,P05946,2025-06-06 18:13:00,432,Voice,Answered
C0151080,P05336,P00592,2025-08-01 08:33:33,418,VoIP,Answered
C0151081,P05492,P00990,2025-11-17 07:28:15,230,Voice,Answered
C0151082,P00844,P09157,2025-08-13 03:29:03,51,Voice,Missed
C0151083,P05416,P01358,2025-10-08 02:22:40,622,SMS,Answered
C0151084,P07286,P04040,2025-11-08 17:05:18,366,Voice,Answered
C0151085,P07119,P03422,2025-06-21 02:39:35,482,Voice,Answered
C0151086,P04429,P02337,2025-01-10 07:47:54,617,Voice,Answered
C0151087,P00701,P07802,2025-04-09 05:31:04,804,VoIP,Answered
C0151088,P00835,P01848,2025-11-30 05:35:43,194,Voice,Answered
C0151089,P07578,P07977,2025-07-12 00:24:51,677,Voice,Answered
C0151090,P05301,P03852,2025-08-10 17:46:25,573,VoIP,Answered
C0151091,P07179,P02246,2025-03-28 17:16:58,803,Voice,Answered
C0151092,P06224,P03610,2025-05-19 15:30:32,110,Voice,Answered
C0151093,P01348,P01695,2025-04-14 10:08:33,484,Voice,Answered
C0151094,P00791,P08327,2025-03-13 21:45:24,196,Voice,Answered
C0151095,P09404,P01600,2025-02-06 16:36:38,446,Voice,Answered
C0151096,P03489,P09828,2025-01-30 09:23:01,740,Voice,Answered
C0151097,P03772,P02645,2025-06-17 21:02:22,240,Voice,Answered
C0151098,P08088,P07728,2025-11-30 10:10:38,461,Voice,Answered
C0151099,P06983,P06663,2025-12-14 22:43:04,773,Voice,Missed
C0151100,P07516,P04379,2025-07-15 06:26:46,758,Voice,Answered
C0151101,P02823,P06372,2025-09-30 14:04:24,679,Voice,Answered
C0151102,P06926,P09213,2025-05-20 06:46:57,168,Voice,Answered
C0151103,P05883,P01841,2025-03-19 04:38:56,798,Voice,Answered
C0151104,P08044,P08097,2025-09-23 17:37:25,699,Voice,Answered
C0151105,P07437,P00995,2025-07-27 18:09:13,768,Voice,Answered
C0151106,P01618,P06265,2025-09-01 11:53:49,498,Voice,Answered
C0151107,P05339,P01463,2025-06-18 12:21:58,366,Voice,Answered
C0151108,P05386,P02633,2025-11-17 02:02:54,720,Voice,Answered
C0151109,P02238,P07090,2025-12-06 21:10:21,359,Voice,Answered
C0151110,P04866,P09354,2025-05-15 09:54:29,576,VoIP,Answered
C0151111,P08524,P05275,2025-05-05 18:01:39,785,Voice,Answered
C0151112,P04567,P01314,2025-04-28 08:06:10,730,Voice,Answered
C0151113,P01962,P04408,2025-02-08 08:05:29,738,VoIP,Voicemail
C0151114,P01431,P07419,2025-03-27 18:12:53,400,Voice,Answered
C0151115,P03550,P01936,2025-10-27 13:22:55,670,Voice,Answered
C0151116,P02745,P03228,2025-02-01 22:17:59,535,Voice,Answered
C0151117,P08023,P00231,2025-08-10 14:02:11,216,Voice,Answered
C0151118,P05319,P02264,2025-06-09 10:49:36,782,SMS,Missed
C0151119,P06845,P02797,2025-06-05 10:13:11,142,Voice,Answered
C0151120,P01013,P07082,2025-02-24 15:50:38,23,Voice,Answered
C0151121,P07922,P03772,2025-10-22 12:41:12,743,Voice,Answered
C0151122,P03952,P09897,2025-10-24 06:49:41,188,SMS,Answered
C0151123,P03150,P01497,2025-11-04 02:37:42,780,Voice,Answered
C0151124,P04052,P04662,2025-05-21 01:26:28,758,Voice,Answered
C0151125,P04982,P08319,2025-11-27 01:14:48,854,Voice,Answered
C0151126,P08030,P00373,2025-03-30 02:59:09,448,VoIP,Answered
C0151127,P00643,P01496,2025-03-15 02:40:53,30,VoIP,Answered
C0151128,P09127,P09736,2025-05-12 03:45:40,106,Voice,Missed
C0151129,P09186,P05631,2025-06-13 23:45:16,201,Voice,Answered
C0151130,P04193,P04561,2025-02-10 14:19:24,709,Voice,Answered
C0151131,P08398,P08623,2025-11-17 19:15:44,514,Voice,Missed
C0151132,P04123,P07568,2025-03-26 05:41:33,515,VoIP,Voicemail
C0151133,P05068,P02636,2025-10-18 20:44:45,130,Voice,Answered
C0151134,P04375,P05728,2025-02-12 08:02:04,553,SMS,Answered
C0151135,P06367,P02123,2025-01-10 12:46:19,87,SMS,Answered
C0151136,P05204,P02195,2025-01-09 18:30:08,804,Voice,Answered
C0151137,P09847,P01159,2025-05-15 19:23:41,590,Voice,Answered
C0151138,P05960,P00945,2025-08-18 02:55:59,552,Voice,Answered
C0151139,P09054,P05945,2025-05-20 20:51:39,462,Voice,Answered
C0151140,P04170,P02642,2025-03-31 08:30:46,474,Voice,Answered
C0151141,P02567,P04541,2025-08-20 20:12:35,447,Voice,Missed
C0151142,P08501,P05371,2025-06-21 14:26:21,64,Voice,Answered
C0151143,P04616,P02141,2025-02-26 21:31:21,203,Voice,Missed
C0151144,P02310,P01171,2025-03-12 21:00:29,770,Voice,Answered
C0151145,P07582,P04583,2025-12-05 17:47:33,142,Voice,Missed
C0151146,P06189,P01523,2025-06-22 07:28:09,799,VoIP,Answered
C0151147,P06900,P09211,2025-09-25 13:52:01,316,Voice,Answered
C0151148,P06377,P02240,2025-02-13 22:02:37,192,Voice,Voicemail
C0151149,P05493,P03168,2025-10-31 20:52:36,523,Voice,Answered
C0151150,P06836,P02199,2025-11-11 03:10:18,375,Voice,Answered
C0151151,P05681,P07717,2025-03-21 10:55:18,452,Voice,Answered
C0151152,P05939,P04391,2025-09-24 08:38:51,120,Voice,Answered
C0151153,P06775,P06876,2025-05-07 19:13:17,604,Voice,Answered
C0151154,P00405,P07267,2025-01-19 14:16:27,848,Voice,Missed
C0151155,P08705,P02659,2025-10-05 20:53:57,724,Voice,Answered
C0151156,P09977,P05613,2025-12-12 21:39:59,762,Voice,Answered
C0151157,P02850,P09274,2025-09-20 08:22:25,588,Voice,Answered
C0151158,P07700,P02916,2025-05-18 17:49:38,602,Voice,Answered
C0151159,P00746,P04044,2025-03-02 10:27:10,49,Voice,Answered
C0151160,P03232,P01177,2025-05-28 03:07:43,722,Voice,Answered
C0151161,P05680,P04060,2025-07-14 00:08:12,579,Voice,Answered
C0151162,P00507,P02401,2025-03-03 23:42:49,364,Voice,Answered
C0151163,P07999,P04291,2025-11-28 19:14:58,186,SMS,Answered
C0151164,P04735,P08006,2025-10-03 01:03:21,621,SMS,Answered
C0151165,P04713,P04435,2025-11-27 19:56:04,322,Voice,Answered
C0151166,P02072,P03097,2025-08-17 07:19:18,75,Voice,Voicemail
C0151167,P06471,P08296,2025-01-20 07:05:07,773,Voice,Answered
C0151168,P01059,P06305,2025-09-06 11:52:53,896,Voice,Answered
C0151169,P02673,P07719,2025-05-16 19:11:43,853,Voice,Answered
C0151170,P01570,P05359,2025-06-23 17:18:12,484,Voice,Answered
C0151171,P00857,P06156,2025-04-07 10:54:53,235,VoIP,Answered
C0151172,P07979,P08491,2025-03-21 16:08:15,375,Voice,Answered
C0151173,P05411,P08559,2025-04-20 18:55:30,615,Voice,Answered
C0151174,P04812,P04630,2025-05-03 05:20:52,608,Voice,Answered
C0151175,P00214,P01223,2025-05-29 14:20:46,678,Voice,Answered
C0151176,P04492,P08399,2025-12-27 00:57:48,58,VoIP,Answered
C0151177,P05073,P09090,2025-10-04 07:40:20,627,Voice,Answered
C0151178,P09530,P09921,2025-05-11 09:23:07,349,Voice,Missed
C0151179,P08156,P03722,2025-07-27 08:44:08,878,Voice,Answered
C0151180,P06170,P09283,2025-09-29 16:53:23,444,Voice,Missed
C0151181,P08942,P08735,2025-05-09 15:42:09,446,Voice,Answered
C0151182,P01533,P03201,2025-07-29 23:01:08,257,VoIP,Answered
C0151183,P04134,P08852,2025-12-03 20:53:07,845,Voice,Answered
C0151184,P07100,P01229,2025-10-09 15:30:49,712,SMS,Answered
C0151185,P06114,P03048,2025-02-28 05:17:09,121,Voice,Answered
C0151186,P05141,P01062,2025-09-04 19:46:03,822,Voice,Answered
C0151187,P09088,P07328,2025-09-23 11:28:57,788,Voice,Answered
C0151188,P04559,P08315,2025-03-19 12:33:30,206,Voice,Answered
C0151189,P06581,P08242,2025-02-11 00:44:41,680,SMS,Answered
C0151190,P08946,P05885,2025-04-18 00:16:06,415,Voice,Answered
C0151191,P00819,P06378,2025-07-25 17:57:29,500,Voice,Voicemail
C0151192,P07600,P03635,2025-01-23 04:38:09,533,Voice,Answered
C0151193,P07546,P00796,2025-01-24 20:52:50,235,VoIP,Answered
C0151194,P00879,P07546,2025-08-12 13:20:50,794,Voice,Answered
C0151195,P03032,P03036,2025-09-13 06:31:37,492,SMS,Voicemail
C0151196,P00393,P00601,2025-09-19 05:03:49,575,Voice,Answered
C0151197,P07706,P00693,2025-07-29 21:50:23,330,Voice,Voicemail
C0151198,P02716,P05336,2025-09-20 20:19:19,388,Voice,Answered
C0151199,P07609,P09341,2025-01-28 18:53:04,215,Voice,Answered
C0151200,P01425,P01738,2025-10-21 13:07:19,634,Voice,Missed
C0151201,P00177,P00973,2025-06-23 16:20:50,141,SMS,Answered
C0151202,P09537,P08088,2025-11-16 11:58:55,52,Voice,Answered
C0151203,P09118,P06578,2025-10-21 04:11:07,554,Voice,Missed
C0151204,P00800,P03260,2025-12-29 17:08:22,666,VoIP,Answered
C0151205,P02913,P02000,2025-10-07 23:30:34,234,Voice,Answered
C0151206,P04381,P01524,2025-11-11 07:51:12,22,Voice,Answered
C0151207,P02338,P02459,2025-08-09 02:45:27,455,Voice,Answered
C0151208,P03218,P05564,2025-10-26 11:05:12,404,Voice,Answered
C0151209,P00126,P06434,2025-08-30 11:43:55,400,VoIP,Answered
C0151210,P08838,P03817,2025-04-22 06:38:43,709,VoIP,Answered
C0151211,P05490,P09829,2025-12-03 21:27:01,427,Voice,Answered
C0151212,P08555,P05087,2025-03-24 06:46:02,43,Voice,Missed
C0151213,P02289,P08740,2025-09-12 07:36:08,404,Voice,Answered
C0151214,P05976,P01896,2025-03-20 05:13:16,270,Voice,Answered
C0151215,P04574,P04305,2025-08-20 10:24:42,73,Voice,Answered
C0151216,P06384,P01423,2025-11-06 03:35:53,515,Voice,Answered
C0151217,P04704,P03287,2025-07-08 05:12:19,740,Voice,Answered
C0151218,P04117,P00878,2025-01-31 00:55:37,301,Voice,Missed
C0151219,P02982,P08542,2025-08-02 16:26:03,15,Voice,Missed
C0151220,P07227,P03152,2025-12-06 15:32:12,403,Voice,Answered
C0151221,P07519,P02900,2025-09-07 19:24:37,697,Voice,Missed
C0151222,P07297,P04932,2025-12-12 20:14:29,211,Voice,Answered
C0151223,P00629,P02868,2025-10-22 19:22:11,139,Voice,Answered
C0151224,P06767,P05757,2025-04-07 20:19:09,111,Voice,Answered
C0151225,P06784,P09056,2025-08-21 09:39:22,518,Voice,Voicemail
C0151226,P00908,P02534,2025-06-11 17:02:10,818,VoIP,Voicemail
C0151227,P02497,P03089,2025-06-18 05:03:22,506,SMS,Answered
C0151228,P09245,P01411,2025-04-19 20:33:49,65,Voice,Missed
C0151229,P05645,P09429,2025-09-18 18:53:58,631,Voice,Answered
C0151230,P04414,P09924,2025-10-08 12:47:25,97,Voice,Missed
C0151231,P00042,P05458,2025-04-15 21:57:42,683,Voice,Answered
C0151232,P04806,P03016,2025-01-02 05:29:32,262,Voice,Answered
C0151233,P00672,P08900,2025-07-28 15:32:02,151,Voice,Answered
C0151234,P03855,P05067,2025-03-28 13:50:38,428,VoIP,Answered
C0151235,P00873,P04214,2025-01-28 21:51:59,34,Voice,Answered
C0151236,P00800,P01307,2025-07-01 11:34:23,408,Voice,Missed
C0151237,P05499,P01720,2025-04-28 09:10:54,579,Voice,Missed
C0151238,P04641,P06599,2025-06-16 22:19:35,423,SMS,Answered
C0151239,P06669,P07482,2025-02-10 21:01:51,429,Voice,Answered
C0151240,P06994,P09112,2025-08-06 11:56:13,713,Voice,Answered
C0151241,P01078,P09848,2025-10-26 15:24:15,534,Voice,Answered
C0151242,P05950,P00723,2025-10-03 01:37:04,766,Voice,Answered
C0151243,P08647,P08431,2025-10-02 10:43:05,75,Voice,Missed
C0151244,P06062,P09171,2025-12-24 14:50:13,728,VoIP,Answered
C0151245,P07394,P01454,2025-11-08 20:38:29,56,Voice,Answered
C0151246,P01560,P00634,2025-05-07 15:34:20,762,VoIP,Answered
C0151247,P08705,P05302,2025-08-27 13:44:09,510,Voice,Answered
C0151248,P07127,P03104,2025-02-19 01:46:14,693,Voice,Answered
C0151249,P07784,P06561,2025-10-20 14:35:35,774,Voice,Answered
C0151250,P04917,P02062,2025-06-29 01:24:54,525,SMS,Answered
C0151251,P00687,P05530,2025-03-25 20:38:47,855,Voice,Answered
C0151252,P06080,P08357,2025-08-11 05:08:59,29,VoIP,Answered
C0151253,P02939,P08049,2025-01-16 08:40:05,404,Voice,Answered
C0151254,P07392,P07887,2025-02-15 22:48:34,297,VoIP,Answered
C0151255,P04623,P09796,2025-04-18 10:26:45,399,VoIP,Answered
C0151256,P09240,P09803,2025-07-14 22:17:46,834,Voice,Answered
C0151257,P02923,P02614,2025-11-18 05:03:54,76,SMS,Missed
C0151258,P06761,P07403,2025-08-30 07:31:46,685,Voice,Answered
C0151259,P09518,P07360,2025-01-06 20:56:59,671,Voice,Answered
C0151260,P05411,P00595,2025-03-17 10:52:24,564,Voice,Missed
C0151261,P02690,P05494,2025-07-23 23:01:08,810,Voice,Answered
C0151262,P09366,P02802,2025-08-23 13:07:15,621,SMS,Missed
C0151263,P09006,P03540,2025-06-10 07:19:54,693,Voice,Answered
C0151264,P00050,P01979,2025-12-02 10:07:58,211,Voice,Missed
C0151265,P07503,P07851,2025-08-06 21:53:15,791,Voice,Answered
C0151266,P01430,P06679,2025-08-15 21:32:47,198,Voice,Missed
C0151267,P04047,P01544,2025-04-05 10:41:50,396,Voice,Voicemail
C0151268,P09864,P09011,2025-07-18 21:06:24,776,Voice,Answered
C0151269,P02964,P00327,2025-09-25 01:06:43,124,Voice,Answered
C0151270,P03419,P00037,2025-10-19 08:58:03,555,Voice,Answered
C0151271,P01278,P04864,2025-10-02 10:11:29,288,SMS,Answered
C0151272,P00140,P04957,2025-11-25 07:22:53,493,VoIP,Answered
C0151273,P02341,P03732,2025-07-08 11:48:52,732,SMS,Answered
C0151274,P04440,P01682,2025-04-13 14:32:52,113,Voice,Answered
C0151275,P00541,P00542,2025-11-30 19:59:56,821,Voice,Missed
C0151276,P00990,P09289,2025-03-04 02:18:22,802,VoIP,Answered
C0151277,P04847,P09538,2025-11-18 11:32:08,364,VoIP,Missed
C0151278,P04528,P04013,2025-06-04 08:40:55,835,Voice,Answered
C0151279,P06811,P05135,2025-10-09 10:56:09,542,VoIP,Answered
C0151280,P07771,P01873,2025-07-04 05:52:05,807,Voice,Answered
C0151281,P00713,P08123,2025-04-15 14:01:29,565,Voice,Answered
C0151282,P01435,P05853,2025-09-17 12:12:42,330,Voice,Answered
C0151283,P00172,P08039,2025-03-29 18:58:14,130,SMS,Answered
C0151284,P04406,P04786,2025-01-19 15:00:56,479,Voice,Answered
C0151285,P07397,P04241,2025-11-19 23:10:28,287,VoIP,Answered
C0151286,P09058,P07285,2025-09-06 15:19:36,30,Voice,Answered
C0151287,P08760,P02383,2025-09-07 23:08:43,479,Voice,Answered
C0151288,P01991,P01320,2025-11-09 08:38:30,399,Voice,Answered
C0151289,P09290,P03116,2025-10-29 07:58:41,756,VoIP,Answered
C0151290,P01723,P09841,2025-10-21 02:12:40,443,Voice,Answered
C0151291,P07679,P01938,2025-10-08 02:51:21,242,Voice,Answered
C0151292,P08978,P06934,2025-09-04 07:05:56,475,Voice,Answered
C0151293,P09746,P02129,2025-06-24 10:34:32,669,Voice,Answered
C0151294,P00026,P04253,2025-09-13 12:17:19,745,Voice,Answered
C0151295,P04191,P03404,2025-10-11 14:00:02,793,Voice,Missed
C0151296,P07194,P06197,2025-08-21 02:47:06,5,Voice,Missed
C0151297,P05847,P04258,2025-08-22 13:47:10,676,Voice,Answered
C0151298,P07112,P00658,2025-12-14 18:46:41,569,Voice,Answered
C0151299,P01987,P05055,2025-03-04 03:41:03,331,Voice,Missed
C0151300,P06530,P08243,2025-11-03 20:30:15,18,VoIP,Answered
C0151301,P07537,P02301,2025-10-10 21:19:08,119,Voice,Answered
C0151302,P01611,P05800,2025-01-12 22:04:01,172,Voice,Answered
C0151303,P07774,P06618,2025-11-18 00:02:39,881,Voice,Answered
C0151304,P08702,P09764,2025-12-09 10:21:42,297,Voice,Answered
C0151305,P02840,P06122,2025-05-15 19:53:20,403,Voice,Answered
C0151306,P00247,P00991,2025-01-26 03:21:10,39,Voice,Answered
C0151307,P03854,P07201,2025-03-17 21:17:59,305,Voice,Answered
C0151308,P05600,P04004,2025-10-02 12:07:51,588,Voice,Answered
C0151309,P04570,P09788,2025-11-06 05:22:41,379,SMS,Answered
C0151310,P05603,P05581,2025-01-05 04:51:37,684,Voice,Answered
C0151311,P07154,P00493,2025-01-21 13:53:22,662,Voice,Answered
C0151312,P04178,P03591,2025-06-18 01:28:11,507,Voice,Answered
C0151313,P09034,P05053,2025-07-03 12:49:06,501,Voice,Answered
C0151314,P07348,P06072,2025-06-18 01:47:55,451,SMS,Answered
C0151315,P02762,P01492,2025-06-10 18:20:22,605,Voice,Answered
C0151316,P05385,P01203,2025-08-28 02:38:05,514,Voice,Answered
C0151317,P00744,P05034,2025-09-25 01:17:18,278,Voice,Answered
C0151318,P07806,P07426,2025-11-12 19:54:18,439,Voice,Answered
C0151319,P00048,P05970,2025-07-30 11:50:04,158,Voice,Answered
C0151320,P09806,P08314,2025-02-24 03:39:13,491,SMS,Answered
C0151321,P08242,P02968,2025-12-30 17:22:02,226,Voice,Answered
C0151322,P03784,P03276,2025-01-23 18:30:34,883,Voice,Answered
C0151323,P05895,P01187,2025-02-15 20:24:40,728,Voice,Missed
C0151324,P00314,P05652,2025-09-10 22:54:27,450,SMS,Answered
C0151325,P05626,P07527,2025-06-01 23:42:15,676,VoIP,Answered
C0151326,P08939,P02987,2025-08-02 04:39:42,560,Voice,Answered
C0151327,P01004,P06347,2025-11-26 22:47:14,56,VoIP,Answered
C0151328,P07407,P02816,2025-01-03 17:46:58,262,SMS,Missed
C0151329,P00011,P01672,2025-03-02 04:35:34,188,VoIP,Missed
C0151330,P08132,P00675,2025-04-20 23:10:21,142,VoIP,Answered
C0151331,P07879,P04244,2025-01-15 22:06:53,830,Voice,Missed
C0151332,P02981,P08594,2025-07-13 20:52:25,692,Voice,Answered
C0151333,P00437,P04344,2025-03-23 04:57:47,800,VoIP,Voicemail
C0151334,P07331,P02910,2025-09-10 11:18:01,647,Voice,Answered
C0151335,P03947,P00136,2025-05-19 15:47:47,465,VoIP,Answered
C0151336,P01760,P05186,2025-06-09 17:20:50,533,SMS,Missed
C0151337,P00431,P05924,2025-03-01 20:49:30,330,Voice,Answered
C0151338,P09552,P06832,2025-03-04 23:31:37,97,Voice,Voicemail
C0151339,P08591,P01628,2025-04-11 19:28:28,172,Voice,Answered
C0151340,P00750,P07647,2025-12-17 22:35:06,406,Voice,Answered
C0151341,P08642,P08268,2025-02-21 04:15:12,482,Voice,Answered
C0151342,P08578,P07911,2025-11-04 01:15:22,759,Voice,Answered
C0151343,P04832,P03380,2025-09-09 00:52:57,40,Voice,Answered
C0151344,P02985,P00851,2025-06-11 21:46:24,560,Voice,Missed
C0151345,P09237,P06246,2025-02-11 00:51:28,101,Voice,Answered
C0151346,P06346,P08711,2025-12-24 15:28:42,582,Voice,Answered
C0151347,P04748,P06220,2025-02-11 02:01:46,883,Voice,Missed
C0151348,P00815,P07652,2025-09-10 19:50:50,228,Voice,Answered
C0151349,P01721,P02282,2025-01-05 08:03:57,125,Voice,Answered
C0151350,P04615,P08452,2025-08-01 08:43:47,662,Voice,Answered
C0151351,P07717,P02166,2025-03-14 18:23:17,316,Voice,Answered
C0151352,P03721,P09349,2025-08-03 19:38:23,66,Voice,Missed
C0151353,P05617,P07116,2025-11-24 08:48:47,108,Voice,Answered
C0151354,P05134,P08803,2025-02-26 13:59:47,224,Voice,Answered
C0151355,P06247,P04880,2025-09-14 20:27:54,25,Voice,Answered
C0151356,P08866,P06135,2025-08-27 02:42:53,701,Voice,Answered
C0151357,P07094,P08787,2025-07-17 06:56:53,761,Voice,Answered
C0151358,P01165,P08420,2025-01-05 22:53:15,457,Voice,Answered
C0151359,P03387,P07287,2025-10-20 18:04:42,84,Voice,Answered
C0151360,P05945,P09054,2025-02-08 22:57:39,132,Voice,Answered
C0151361,P01003,P05959,2025-12-15 08:55:17,751,Voice,Answered
C0151362,P01490,P03021,2025-12-19 01:43:14,345,Voice,Voicemail
C0151363,P03442,P05736,2025-05-11 19:52:33,541,Voice,Answered
C0151364,P04192,P06144,2025-08-29 19:15:18,84,Voice,Answered
C0151365,P02473,P05593,2025-07-01 01:20:44,562,SMS,Answered
C0151366,P07930,P01115,2025-08-07 12:13:38,284,Voice,Answered
C0151367,P00506,P07180,2025-09-18 18:05:17,529,Voice,Answered
C0151368,P01076,P02255,2025-03-19 14:42:54,251,SMS,Answered
C0151369,P05197,P06014,2025-01-18 05:35:32,205,SMS,Answered
C0151370,P01849,P07586,2025-02-26 09:35:47,831,Voice,Answered
C0151371,P05808,P09311,2025-08-24 18:36:28,414,Voice,Answered
C0151372,P07017,P02975,2025-06-24 04:14:32,563,Voice,Answered
C0151373,P08282,P09374,2025-11-22 23:28:11,160,SMS,Answered
C0151374,P02105,P09220,2025-05-13 19:37:18,703,Voice,Answered
C0151375,P04282,P05492,2025-06-10 20:35:21,526,Voice,Answered
C0151376,P04878,P01410,2025-09-06 02:17:25,331,SMS,Answered
C0151377,P00631,P02389,2025-05-22 07:04:12,40,VoIP,Answered
C0151378,P02145,P06957,2025-10-07 10:42:36,811,Voice,Answered
C0151379,P00886,P06185,2025-12-18 04:55:08,335,Voice,Answered
C0151380,P00371,P09274,2025-12-31 14:15:57,755,Voice,Answered
C0151381,P00966,P09593,2025-11-09 17:45:21,582,VoIP,Missed
C0151382,P06548,P02038,2025-02-27 11:59:49,807,SMS,Answered
C0151383,P08219,P00355,2025-08-07 14:05:57,556,Voice,Answered
C0151384,P05113,P08162,2025-05-01 09:21:18,39,Voice,Answered
C0151385,P00918,P05391,2025-02-05 20:38:02,282,Voice,Missed
C0151386,P00256,P03775,2025-02-20 02:44:25,364,VoIP,Answered
C0151387,P08599,P05102,2025-11-08 00:06:26,493,Voice,Answered
C0151388,P03931,P09830,2025-02-11 15:13:10,462,Voice,Answered
C0151389,P08897,P05425,2025-08-31 19:29:21,46,VoIP,Answered
C0151390,P06877,P08862,2025-10-05 14:22:02,367,Voice,Answered
C0151391,P08227,P00650,2025-01-05 01:40:16,533,SMS,Voicemail
C0151392,P08916,P06962,2025-02-20 20:40:01,828,Voice,Answered
C0151393,P05304,P08379,2025-02-27 16:48:52,338,Voice,Answered
C0151394,P01517,P02875,2025-04-04 07:49:15,886,Voice,Answered
C0151395,P07711,P05197,2025-07-31 19:48:07,27,VoIP,Voicemail
C0151396,P09889,P02651,2025-10-30 10:53:52,326,Voice,Answered
C0151397,P06769,P06770,2025-09-05 00:28:16,815,Voice,Answered
C0151398,P03895,P05910,2025-09-15 17:13:46,391,VoIP,Answered
C0151399,P08922,P02272,2025-11-18 16:22:28,531,SMS,Answered
C0151400,P04973,P08021,2025-09-20 14:10:07,236,Voice,Answered
C0151401,P07562,P08668,2025-11-24 10:23:34,651,Voice,Missed
C0151402,P03685,P09506,2025-03-29 06:46:21,844,Voice,Answered
C0151403,P09571,P09309,2025-07-13 06:28:46,815,VoIP,Answered
C0151404,P05744,P03180,2025-07-04 08:02:29,526,Voice,Voicemail
C0151405,P01626,P01783,2025-02-12 17:32:13,881,Voice,Answered
C0151406,P00960,P00846,2025-12-16 09:48:40,664,VoIP,Answered
C0151407,P09001,P03396,2025-12-12 10:48:58,309,Voice,Answered
C0151408,P09322,P07228,2025-11-24 07:12:37,603,Voice,Answered
C0151409,P05520,P04168,2025-07-18 02:54:28,66,SMS,Missed
C0151410,P04631,P00216,2025-01-09 11:03:39,111,Voice,Missed
C0151411,P03519,P08072,2025-12-17 19:04:14,130,Voice,Answered
C0151412,P06230,P05706,2025-04-13 13:23:08,141,Voice,Answered
C0151413,P01676,P08361,2025-12-23 19:43:16,570,Voice,Answered
C0151414,P05981,P07498,2025-03-13 23:27:28,312,Voice,Answered
C0151415,P06223,P03482,2025-04-04 14:36:22,722,Voice,Voicemail
C0151416,P06409,P03884,2025-01-01 06:49:19,373,VoIP,Missed
C0151417,P03011,P04106,2025-04-02 10:58:18,593,Voice,Answered
C0151418,P06999,P09725,2025-07-17 08:58:04,607,VoIP,Answered
