transaction_id,sender_id,receiver_id,amount_inr,date,method,location,risk_label
T0086547,P07125,P06853,89309,2025-02-18,UPI,Hyderabad,Normal
T0086548,P03688,P08703,83428,2025-08-22,Bank Transfer,Pune,Normal
T0086549,P03913,P00929,188549,2025-09-27,Wallet,Jaipur,Normal
T0086550,P09901,P02094,124414,2025-09-13,Crypto,Pune,Normal
T0086551,P08375,P06414,21184,2025-06-12,UPI,Ahmedabad,Normal
T0086552,P07638,P08853,144603,2025-12-02,Bank Transfer,Kolkata,Normal
T0086553,P08987,P05293,406352,2025-03-10,Bank Transfer,Ahmedabad,Suspicious
T0086554,P05299,P04527,152515,2025-08-01,Bank Transfer,Bengaluru,Normal
T0086555,P05946,P00377,162765,2025-11-18,UPI,Delhi,Normal
T0086556,P01829,P06483,150666,2025-10-21,UPI,Bengaluru,Normal
T0086557,P07068,P05358,129396,2025-02-03,Bank Transfer,Pune,Normal
T0086558,P08879,P03891,344297,2025-04-23,Wallet,Ahmedabad,Suspicious
T0086559,P06749,P04841,42073,2025-05-22,UPI,Kolkata,Normal
T0086560,P06520,P00305,25870,2025-02-05,Cash,Indore,Normal
T0086561,P04850,P09231,243417,2025-07-15,UPI,Hyderabad,Normal
T0086562,P07110,P08505,18760,2025-04-03,Wallet,Hyderabad,Suspicious
T0086563,P05694,P01163,432012,2025-09-10,UPI,Rajkot,Suspicious
T0086564,P01883,P00353,41786,2025-07-14,UPI,Bengaluru,Suspicious
T0086565,P02961,P04854,115045,2025-05-29,Bank Transfer,Bengaluru,Suspicious
T0086566,P07495,P06803,28125,2025-02-13,Wallet,Rajkot,Normal
T0086567,P06131,P01528,62260,2025-10-11,UPI,Jaipur,Normal
T0086568,P09587,P08077,116999,2025-10-02,Cash,Bengaluru,Normal
T0086569,P05241,P00243,11181,2025-08-23,Bank Transfer,Vadodara,Normal
T0086570,P07453,P01097,32470,2025-06-21,UPI,Delhi,Normal
T0086571,P01107,P01188,122532,2025-03-26,UPI,Ahmedabad,Normal
T0086572,P03508,P04371,21332,2025-01-01,Bank Transfer,Bengaluru,Normal
T0086573,P08316,P08306,41566,2025-05-26,Bank Transfer,Vadodara,Normal
T0086574,P00951,P06248,233745,2025-03-08,Bank Transfer,Pune,Normal
T0086575,P07267,P06914,141983,2025-07-01,Bank Transfer,Pune,Normal
T0086576,P06838,P08285,67636,2025-10-28,Bank Transfer,Surat,Normal
T0086577,P04137,P03222,324571,2025-07-19,Bank Transfer,Jaipur,Suspicious
T0086578,P06686,P07421,809456,2025-06-12,UPI,Kolkata,Suspicious
T0086579,P01284,P02619,31283,2025-01-21,Bank Transfer,Indore,Normal
T0086580,P06841,P02840,61064,2025-02-02,UPI,Vadodara,Normal
T0086581,P04663,P00229,38950,2025-06-05,UPI,Delhi,Normal
T0086582,P05634,P05809,63441,2025-11-13,UPI,Bengaluru,Normal
T0086583,P02447,P07334,360509,2025-12-11,Bank Transfer,Jaipur,Suspicious
T0086584,P04882,P07924,106366,2025-01-07,Wallet,Hyderabad,Normal
T0086585,P05107,P04017,49619,2025-07-27,Bank Transfer,Delhi,Normal
T0086586,P07295,P07065,139657,2025-10-11,Crypto,Hyderabad,Normal
T0086587,P03386,P06687,212279,2025-10-14,Bank Transfer,Ahmedabad,Normal
T0086588,P09678,P05871,71723,2025-03-22,Cash,Ahmedabad,Normal
T0086589,P08050,P00523,122062,2025-12-31,Cash,Pune,Normal
T0086590,P00712,P02491,32739,2025-02-27,Cash,Ahmedabad,Normal
T0086591,P03431,P02464,106323,2025-08-19,Bank Transfer,Bengaluru,Suspicious
T0086592,P02608,P07175,32561,2025-04-20,Bank Transfer,Kolkata,Normal
T0086593,P05000,P02812,6506,2025-08-28,Crypto,Pune,Normal
T0086594,P07277,P03584,36978,2025-12-15,UPI,Mumbai,Normal
T0086595,P02929,P06504,69014,2025-08-16,Bank Transfer,Hyderabad,Normal
T0086596,P08950,P03122,101185,2025-09-17,UPI,Mumbai,Normal
T0086597,P04784,P05284,179957,2025-12-14,UPI,Pune,Normal
T0086598,P02479,P09121,101632,2025-07-14,Cash,Kolkata,Normal
T0086599,P03189,P08495,86682,2025-02-01,Cash,Mumbai,Normal
T0086600,P01787,P06528,48113,2025-01-04,UPI,Ahmedabad,Normal
T0086601,P03107,P09073,19004,2025-04-21,Bank Transfer,Mumbai,Normal
T0086602,P08683,P01927,54060,2025-01-09,UPI,Kolkata,Normal
T0086603,P01244,P06835,24260,2025-09-15,Wallet,Kolkata,Normal
T0086604,P06051,P07484,40836,2025-11-21,Bank Transfer,Surat,Normal
T0086605,P03074,P09740,17963,2025-04-20,Bank Transfer,Rajkot,Normal
T0086606,P06979,P00598,26787,2025-03-22,Crypto,Delhi,Normal
T0086607,P09919,P06616,122472,2025-10-26,UPI,Vadodara,Normal
T0086608,P07830,P00524,380321,2025-05-06,Bank Transfer,Vadodara,Suspicious
T0086609,P07159,P04673,21665,2025-01-01,Cash,Indore,Normal
T0086610,P08347,P08464,44210,2025-11-02,Wallet,Hyderabad,Normal
T0086611,P06575,P05325,889777,2025-05-12,Bank Transfer,Jaipur,Suspicious
T0086612,P03521,P09009,23531,2025-04-23,Bank Transfer,Hyderabad,Normal
T0086613,P06715,P09474,60056,2025-08-31,UPI,Rajkot,Normal
T0086614,P01271,P08391,64406,2025-08-13,UPI,Kolkata,Normal
T0086615,P04586,P04587,431507,2025-06-27,Bank Transfer,Mumbai,Suspicious
T0086616,P04799,P01518,46083,2025-05-10,UPI,Mumbai,Suspicious
T0086617,P03419,P06429,78290,2025-10-24,UPI,Jaipur,Normal
T0086618,P08033,P04092,123292,2025-06-18,UPI,Hyderabad,Normal
T0086619,P03195,P05284,27797,2025-06-27,Wallet,Mumbai,Normal
T0086620,P02013,P01267,6243,2025-02-04,Cash,Pune,Normal
T0086621,P02325,P03979,141384,2025-04-01,Wallet,Hyderabad,Normal
T0086622,P06046,P04058,33550,2025-07-07,UPI,Pune,Normal
T0086623,P06288,P03727,346390,2025-08-07,Crypto,Surat,Suspicious
T0086624,P04008,P00752,46254,2025-07-01,Cash,Kolkata,Normal
T0086625,P03907,P00270,85605,2025-05-05,UPI,Bengaluru,Normal
T0086626,P07399,P03497,224673,2025-04-27,Bank Transfer,Jaipur,Normal
T0086627,P01902,P08298,328375,2025-09-10,Wallet,Indore,Suspicious
T0086628,P05328,P01772,1833,2025-07-15,Bank Transfer,Indore,Normal
T0086629,P06167,P02594,33999,2025-01-20,Wallet,Jaipur,Normal
T0086630,P00937,P00637,79693,2025-04-30,Bank Transfer,Pune,Normal
T0086631,P01624,P02921,179195,2025-07-12,Bank Transfer,Mumbai,Normal
T0086632,P09929,P03326,89226,2025-10-24,Bank Transfer,Hyderabad,Normal
T0086633,P09423,P00063,104282,2025-07-10,Cash,Hyderabad,Normal
T0086634,P01422,P00386,262649,2025-06-16,Bank Transfer,Kolkata,Normal
T0086635,P05167,P01437,66647,2025-01-15,UPI,Vadodara,Normal
T0086636,P00165,P02453,89982,2025-02-11,Bank Transfer,Surat,Normal
T0086637,P01670,P09270,15094,2025-11-25,UPI,Vadodara,Normal
T0086638,P09719,P06229,43941,2025-11-23,Crypto,Kolkata,Normal
T0086639,P03847,P04535,51094,2025-08-06,Bank Transfer,Hyderabad,Normal
T0086640,P07508,P06817,36218,2025-03-11,Bank Transfer,Surat,Normal
T0086641,P08289,P01074,15784,2025-01-31,Crypto,Jaipur,Normal
T0086642,P04945,P05178,15228,2025-12-20,Wallet,Rajkot,Normal
T0086643,P03376,P03588,178670,2025-05-31,UPI,Mumbai,Normal
T0086644,P06827,P09607,47264,2025-04-14,Crypto,Pune,Normal
T0086645,P03424,P04324,776530,2025-12-11,UPI,Jaipur,Suspicious
T0086646,P03612,P08021,586973,2025-03-03,Crypto,Delhi,Suspicious
T0086647,P05273,P09084,74667,2025-10-11,UPI,Rajkot,Normal
T0086648,P08273,P02434,59123,2025-08-12,Bank Transfer,Rajkot,Normal
T0086649,P03558,P04547,602023,2025-06-13,Cash,Kolkata,Suspicious
T0086650,P07074,P07413,48638,2025-09-24,Bank Transfer,Pune,Normal
T0086651,P06762,P01945,80814,2025-07-25,Wallet,Indore,Normal
T0086652,P08793,P01176,397725,2025-07-31,Bank Transfer,Pune,Suspicious
T0086653,P06718,P04303,351586,2025-07-08,Bank Transfer,Pune,Suspicious
T0086654,P03435,P07565,33081,2025-12-14,Cash,Vadodara,Suspicious
T0086655,P08319,P00532,75368,2025-01-15,Crypto,Jaipur,Normal
T0086656,P04131,P00789,196699,2025-06-10,Cash,Delhi,Normal
T0086657,P09040,P04120,204469,2025-06-02,Bank Transfer,Pune,Normal
T0086658,P09035,P01550,5272,2025-04-03,Cash,Ahmedabad,Normal
T0086659,P01776,P02127,457668,2025-08-29,Bank Transfer,Pune,Suspicious
T0086660,P03048,P04966,85106,2025-12-01,Bank Transfer,Indore,Normal
T0086661,P03465,P06101,180981,2025-07-20,Bank Transfer,Bengaluru,Normal
T0086662,P09757,P04700,66678,2025-10-27,Crypto,Delhi,Normal
T0086663,P08287,P09924,92415,2025-05-20,UPI,Hyderabad,Normal
T0086664,P03041,P03203,28960,2025-11-08,UPI,Vadodara,Normal
T0086665,P07193,P02710,84485,2025-12-14,UPI,Surat,Normal
T0086666,P00686,P05601,880464,2025-06-23,Cash,Kolkata,Suspicious
T0086667,P09626,P08837,227388,2025-09-23,Cash,Ahmedabad,Normal
T0086668,P04969,P00132,101347,2025-05-05,Cash,Rajkot,Normal
T0086669,P05428,P01649,229545,2025-11-10,UPI,Delhi,Normal
T0086670,P05844,P06779,342636,2025-02-23,Cash,Ahmedabad,Suspicious
T0086671,P03845,P06656,103985,2025-04-16,Cash,Mumbai,Normal
T0086672,P03479,P06997,20952,2025-10-26,Bank Transfer,Jaipur,Normal
T0086673,P09669,P03465,54596,2025-03-28,Bank Transfer,Rajkot,Suspicious
T0086674,P02190,P04233,15813,2025-07-24,Bank Transfer,Indore,Normal
T0086675,P02524,P00298,70352,2025-01-28,Cash,Kolkata,Normal
T0086676,P00155,P04547,56385,2025-02-20,Wallet,Kolkata,Normal
T0086677,P03568,P08795,188341,2025-01-30,Bank Transfer,Jaipur,Normal
T0086678,P08796,P03602,99111,2025-02-15,Bank Transfer,Pune,Normal
T0086679,P08169,P05766,724817,2025-05-01,Cash,Jaipur,Suspicious
T0086680,P02011,P04293,33251,2025-01-13,Crypto,Surat,Normal
T0086681,P08077,P07742,22226,2025-08-13,Bank Transfer,Surat,Normal
T0086682,P07703,P09648,17433,2025-07-26,Crypto,Vadodara,Normal
T0086683,P07472,P03798,243042,2025-07-27,Bank Transfer,Bengaluru,Normal
T0086684,P00295,P06994,21060,2025-07-10,Cash,Mumbai,Normal
T0086685,P09250,P01963,30586,2025-10-25,Bank Transfer,Jaipur,Normal
T0086686,P07912,P08789,297635,2025-05-24,Cash,Rajkot,Normal
T0086687,P00220,P06723,33199,2025-10-03,UPI,Rajkot,Normal
T0086688,P07991,P03878,499565,2025-07-27,Wallet,Kolkata,Suspicious
T0086689,P01437,P09370,114152,2025-10-16,Cash,Rajkot,Normal
T0086690,P08742,P00307,49533,2025-01-27,UPI,Vadodara,Suspicious
T0086691,P00166,P08164,155828,2025-04-11,Wallet,Rajkot,Normal
T0086692,P05560,P04487,246481,2025-07-03,UPI,Kolkata,Normal
T0086693,P00158,P08018,118920,2025-06-01,Bank Transfer,Ahmedabad,Normal
T0086694,P03004,P08245,107856,2025-02-27,Bank Transfer,Pune,Normal
T0086695,P00175,P07415,61119,2025-08-02,Cash,Ahmedabad,Normal
T0086696,P07409,P02328,56524,2025-08-06,Bank Transfer,Mumbai,Normal
T0086697,P06019,P05418,129352,2025-09-16,Crypto,Hyderabad,Normal
T0086698,P07708,P06686,197721,2025-02-24,UPI,Kolkata,Normal
T0086699,P02662,P08709,128554,2025-06-16,Cash,Vadodara,Normal
T0086700,P05260,P01666,65823,2025-01-09,UPI,Vadodara,Normal
T0086701,P09569,P02142,55440,2025-02-24,UPI,Rajkot,Normal
T0086702,P03648,P04046,36486,2025-09-16,Bank Transfer,Pune,Normal
T0086703,P07259,P04829,53230,2025-01-29,UPI,Jaipur,Normal
T0086704,P02054,P09781,3449,2025-11-19,UPI,Ahmedabad,Normal
T0086705,P00310,P03625,193631,2025-08-05,Crypto,Bengaluru,Normal
T0086706,P03011,P04166,51299,2025-10-06,Cash,Ahmedabad,Normal
T0086707,P08019,P03548,43757,2025-11-03,Bank Transfer,Bengaluru,Normal
T0086708,P05965,P06494,169204,2025-10-23,Bank Transfer,Rajkot,Normal
T0086709,P02319,P09641,11936,2025-02-24,UPI,Jaipur,Normal
T0086710,P01945,P04745,43886,2025-10-24,Bank Transfer,Hyderabad,Normal
T0086711,P07995,P04065,165795,2025-08-20,UPI,Hyderabad,Normal
T0086712,P08701,P09199,71675,2025-01-02,Bank Transfer,Surat,Normal
T0086713,P07221,P00009,58388,2025-11-03,UPI,Pune,Normal
T0086714,P02833,P09589,636178,2025-03-08,Bank Transfer,Pune,Suspicious
T0086715,P03446,P03771,19775,2025-07-17,Bank Transfer,Pune,Normal
T0086716,P02364,P09951,46869,2025-05-10,Bank Transfer,Ahmedabad,Suspicious
T0086717,P05025,P08815,210934,2025-10-02,UPI,Hyderabad,Normal
T0086718,P00210,P06135,98248,2025-06-07,UPI,Indore,Normal
T0086719,P04420,P07540,147206,2025-10-09,UPI,Rajkot,Normal
T0086720,P00838,P06249,14082,2025-07-10,UPI,Bengaluru,Normal
T0086721,P04255,P05735,210595,2025-07-26,UPI,Delhi,Normal
T0086722,P09322,P00814,585855,2025-10-05,UPI,Kolkata,Suspicious
T0086723,P04578,P06104,31645,2025-11-08,UPI,Jaipur,Normal
T0086724,P04230,P08348,13320,2025-12-08,UPI,Rajkot,Suspicious
T0086725,P04452,P02579,283880,2025-01-09,UPI,Jaipur,Normal
T0086726,P03100,P06015,343164,2025-03-29,Wallet,Vadodara,Suspicious
T0086727,P09183,P03261,43655,2025-01-29,UPI,Jaipur,Suspicious
T0086728,P05949,P03996,310624,2025-09-18,Bank Transfer,Surat,Suspicious
T0086729,P00829,P09573,507305,2025-01-02,Bank Transfer,Ahmedabad,Suspicious
T0086730,P01276,P03632,174354,2025-03-24,Wallet,Kolkata,Normal
T0086731,P09419,P06221,68205,2025-06-22,Cash,Vadodara,Normal
T0086732,P06521,P08989,42731,2025-05-04,UPI,Pune,Normal
T0086733,P04106,P02896,72894,2025-06-14,Bank Transfer,Kolkata,Normal
T0086734,P08009,P01745,279552,2025-08-29,Cash,Kolkata,Normal
T0086735,P00509,P08017,39076,2025-01-17,UPI,Hyderabad,Normal
T0086736,P01969,P04160,28459,2025-08-26,Bank Transfer,Surat,Normal
T0086737,P01504,P08037,79896,2025-03-31,Cash,Pune,Normal
T0086738,P00202,P00779,181559,2025-02-27,Bank Transfer,Bengaluru,Suspicious
T0086739,P00095,P06781,238678,2025-03-15,UPI,Kolkata,Normal
T0086740,P07264,P03805,356004,2025-02-25,UPI,Mumbai,Suspicious
T0086741,P08427,P06537,65919,2025-10-24,Bank Transfer,Pune,Normal
T0086742,P06251,P04243,234428,2025-06-26,UPI,Ahmedabad,Normal
T0086743,P02719,P04446,117474,2025-01-08,Crypto,Indore,Normal
T0086744,P03689,P09899,70908,2025-10-24,UPI,Rajkot,Normal
T0086745,P02850,P01295,79816,2025-04-01,Bank Transfer,Pune,Normal
T0086746,P07455,P09803,274672,2025-01-13,Wallet,Mumbai,Suspicious
T0086747,P03314,P02211,177237,2025-07-31,Wallet,Pune,Normal
T0086748,P07795,P07890,48164,2025-07-06,Crypto,Indore,Normal
T0086749,P05532,P06661,19083,2025-06-04,UPI,Ahmedabad,Normal
T0086750,P09083,P01705,19973,2025-09-23,Crypto,Bengaluru,Normal
T0086751,P05113,P07956,13988,2025-10-05,Bank Transfer,Vadodara,Normal
T0086752,P06893,P00484,39821,2025-02-03,UPI,Pune,Normal
T0086753,P05598,P08046,63373,2025-09-06,Bank Transfer,Indore,Normal
T0086754,P05253,P06812,117147,2025-10-07,Crypto,Pune,Normal
T0086755,P05602,P08280,221700,2025-04-11,UPI,Jaipur,Normal
T0086756,P06603,P03034,942044,2025-03-22,UPI,Vadodara,Suspicious
T0086757,P06961,P01301,35148,2025-10-14,UPI,Vadodara,Normal
T0086758,P09392,P03268,84597,2025-10-09,Wallet,Kolkata,Normal
T0086759,P00762,P05118,19999,2025-02-13,UPI,Ahmedabad,Normal
T0086760,P01346,P05097,76203,2025-10-18,UPI,Hyderabad,Normal
T0086761,P04057,P09488,400234,2025-03-12,Cash,Indore,Suspicious
T0086762,P01391,P06326,393764,2025-02-07,Bank Transfer,Pune,Suspicious
T0086763,P07102,P06188,41661,2025-09-19,Bank Transfer,Jaipur,Normal
T0086764,P06542,P06909,530189,2025-06-19,UPI,Jaipur,Suspicious
T0086765,P09272,P05298,235506,2025-01-04,Bank Transfer,Mumbai,Normal
T0086766,P04820,P05676,77949,2025-02-27,Cash,Hyderabad,Normal
T0086767,P07668,P02156,148918,2025-11-08,Crypto,Mumbai,Suspicious
T0086768,P02811,P06524,107072,2025-08-26,Bank Transfer,Delhi,Normal
T0086769,P04334,P04763,182772,2025-05-11,UPI,Delhi,Normal
T0086770,P06496,P05609,202475,2025-03-12,Cash,Delhi,Normal
T0086771,P02715,P05286,447687,2025-06-21,Crypto,Rajkot,Suspicious
T0086772,P09189,P05653,15928,2025-02-25,Cash,Hyderabad,Normal
T0086773,P06222,P05247,209370,2025-03-04,Cash,Indore,Normal
T0086774,P08657,P06681,52717,2025-06-07,Wallet,Surat,Normal
T0086775,P05115,P06813,163294,2025-07-14,UPI,Delhi,Normal
T0086776,P02152,P06000,26197,2025-05-31,UPI,Hyderabad,Normal
T0086777,P04940,P01164,77320,2025-05-06,Wallet,Hyderabad,Normal
T0086778,P03625,P03790,175862,2025-04-02,Bank Transfer,Vadodara,Normal
T0086779,P03433,P05751,46912,2025-05-22,UPI,Mumbai,Normal
T0086780,P06494,P09695,59000,2025-06-24,Wallet,Mumbai,Normal
T0086781,P09949,P06777,25934,2025-12-04,Cash,Surat,Normal
T0086782,P06831,P05812,271271,2025-05-14,UPI,Jaipur,Normal
T0086783,P01736,P07721,65077,2025-09-19,Bank Transfer,Ahmedabad,Normal
T0086784,P05332,P06916,957241,2025-09-29,Cash,Mumbai,Suspicious
T0086785,P04363,P08055,1243561,2025-10-29,Bank Transfer,Bengaluru,Suspicious
T0086786,P08579,P02399,314817,2025-04-14,UPI,Kolkata,Suspicious
T0086787,P02185,P09861,44736,2025-10-14,Bank Transfer,Hyderabad,Suspicious
T0086788,P03349,P03926,20194,2025-06-05,Wallet,Vadodara,Normal
T0086789,P07849,P02732,44256,2025-07-04,UPI,Jaipur,Suspicious
T0086790,P06589,P07176,174753,2025-02-02,UPI,Pune,Normal
T0086791,P04664,P02555,36184,2025-05-13,Bank Transfer,Kolkata,Normal
T0086792,P06034,P04602,379792,2025-07-17,UPI,Hyderabad,Suspicious
T0086793,P06837,P01102,347356,2025-12-14,Bank Transfer,Vadodara,Suspicious
T0086794,P03575,P03699,95243,2025-02-10,UPI,Indore,Normal
T0086795,P04799,P03520,140268,2025-02-21,Bank Transfer,Bengaluru,Suspicious
T0086796,P07757,P07879,52266,2025-02-09,Bank Transfer,Bengaluru,Normal
T0086797,P04399,P06379,152310,2025-01-10,UPI,Ahmedabad,Normal
T0086798,P05136,P07375,74554,2025-03-28,Bank Transfer,Surat,Normal
T0086799,P05249,P06476,36343,2025-01-23,Bank Transfer,Bengaluru,Normal
T0086800,P09127,P08987,212214,2025-12-30,Crypto,Rajkot,Normal
T0086801,P09846,P07911,30414,2025-09-06,Bank Transfer,Delhi,Normal
T0086802,P09024,P02678,90845,2025-11-11,UPI,Indore,Normal
T0086803,P00363,P07081,70992,2025-08-10,Bank Transfer,Hyderabad,Normal
T0086804,P01992,P06898,27164,2025-07-29,Bank Transfer,Surat,Normal
T0086805,P09987,P09635,113222,2025-03-08,Wallet,Pune,Normal
T0086806,P04835,P04964,48934,2025-11-25,Bank Transfer,Rajkot,Normal
T0086807,P06671,P07158,12192,2025-10-10,Wallet,Mumbai,Normal
T0086808,P01450,P04888,40639,2025-07-31,Bank Transfer,Bengaluru,Normal
T0086809,P00461,P04329,48398,2025-02-10,UPI,Delhi,Normal
T0086810,P00256,P04852,255671,2025-01-09,UPI,Pune,Normal
T0086811,P02406,P07967,128778,2025-02-26,Bank Transfer,Pune,Normal
T0086812,P06812,P02921,65576,2025-10-20,Bank Transfer,Pune,Suspicious
T0086813,P08441,P04915,30727,2025-06-12,Bank Transfer,Hyderabad,Suspicious
T0086814,P07389,P09067,256455,2025-07-30,UPI,Mumbai,Normal
T0086815,P06982,P05021,652157,2025-06-22,Cash,Kolkata,Suspicious
T0086816,P07522,P02474,373241,2025-12-23,Bank Transfer,Ahmedabad,Suspicious
T0086817,P02319,P03815,163983,2025-09-16,UPI,Ahmedabad,Normal
T0086818,P07226,P00468,96279,2025-04-23,UPI,Jaipur,Normal
T0086819,P03065,P08094,29266,2025-08-03,Bank Transfer,Vadodara,Normal
T0086820,P09135,P02902,18475,2025-05-02,Bank Transfer,Hyderabad,Normal
T0086821,P08720,P03462,26574,2025-08-17,UPI,Ahmedabad,Normal
T0086822,P04906,P09521,36268,2025-02-23,Crypto,Hyderabad,Normal
T0086823,P09909,P01265,42294,2025-06-22,UPI,Mumbai,Normal
T0086824,P07707,P01789,65007,2025-06-22,UPI,Kolkata,Normal
T0086825,P03099,P08683,57179,2025-09-07,Bank Transfer,Indore,Normal
T0086826,P07229,P00103,106240,2025-06-21,UPI,Pune,Normal
T0086827,P04967,P02409,7924,2025-10-18,Wallet,Rajkot,Normal
T0086828,P09642,P04641,98005,2025-10-06,Bank Transfer,Surat,Normal
T0086829,P02703,P00190,299711,2025-10-26,Bank Transfer,Surat,Normal
T0086830,P01551,P01239,320494,2025-02-08,Bank Transfer,Surat,Suspicious
T0086831,P05900,P02780,442574,2025-03-16,Crypto,Hyderabad,Suspicious
T0086832,P02092,P09882,571849,2025-12-16,UPI,Indore,Suspicious
T0086833,P08941,P03163,74419,2025-08-21,Bank Transfer,Ahmedabad,Normal
T0086834,P00290,P08961,295829,2025-06-26,Bank Transfer,Pune,Normal
T0086835,P06763,P09825,87874,2025-04-20,Cash,Kolkata,Normal
T0086836,P05438,P04796,95361,2025-08-09,Crypto,Vadodara,Normal
T0086837,P01721,P05427,51540,2025-04-07,Crypto,Ahmedabad,Normal
T0086838,P00390,P06624,335714,2025-06-17,Bank Transfer,Delhi,Suspicious
T0086839,P04005,P06348,52301,2025-01-05,Bank Transfer,Bengaluru,Normal
T0086840,P00158,P08307,62200,2025-06-26,Bank Transfer,Rajkot,Normal
T0086841,P06776,P05038,385926,2025-01-11,UPI,Bengaluru,Suspicious
T0086842,P03387,P02490,75453,2025-07-17,Cash,Indore,Normal
T0086843,P03163,P05837,156095,2025-09-26,UPI,Mumbai,Normal
T0086844,P09223,P06644,32265,2025-05-09,UPI,Bengaluru,Normal
T0086845,P03659,P05923,19437,2025-06-11,Cash,Kolkata,Normal
T0086846,P02755,P01568,214362,2025-01-21,Cash,Rajkot,Normal
T0086847,P01866,P07721,80905,2025-12-19,UPI,Bengaluru,Normal
T0086848,P04952,P05011,69811,2025-06-06,Bank Transfer,Surat,Normal
T0086849,P06766,P06341,46163,2025-09-16,Bank Transfer,Indore,Normal
T0086850,P05968,P08009,1141775,2025-10-27,Bank Transfer,Surat,Suspicious
T0086851,P07035,P05843,14465,2025-06-09,UPI,Pune,Normal
T0086852,P04992,P01022,184744,2025-07-16,Cash,Mumbai,Normal
T0086853,P08619,P08213,466883,2025-09-10,UPI,Surat,Suspicious
T0086854,P08600,P01894,36451,2025-08-01,Bank Transfer,Rajkot,Normal
T0086855,P00936,P08420,128141,2025-06-17,UPI,Jaipur,Suspicious
T0086856,P07381,P04193,159135,2025-08-07,Bank Transfer,Vadodara,Normal
T0086857,P09916,P03451,149097,2025-07-12,Bank Transfer,Indore,Normal
T0086858,P07989,P07647,215027,2025-06-15,UPI,Surat,Normal
T0086859,P08121,P06184,8569,2025-03-19,UPI,Indore,Normal
T0086860,P07631,P02958,402683,2025-07-11,Bank Transfer,Bengaluru,Suspicious
T0086861,P05471,P01309,24928,2025-07-27,UPI,Jaipur,Normal
T0086862,P03746,P05135,55752,2025-04-14,Bank Transfer,Indore,Normal
T0086863,P05904,P08957,69818,2025-11-14,Bank Transfer,Kolkata,Normal
T0086864,P08061,P07927,88950,2025-05-04,Crypto,Pune,Normal
T0086865,P04785,P01729,4432,2025-05-07,Crypto,Kolkata,Normal
T0086866,P06785,P05443,115051,2025-05-11,UPI,Delhi,Suspicious
T0086867,P01860,P02315,25517,2025-09-25,UPI,Vadodara,Normal
T0086868,P07629,P02820,10013,2025-01-16,UPI,Kolkata,Normal
T0086869,P06104,P01401,137017,2025-10-11,UPI,Jaipur,Normal
T0086870,P03426,P01880,841847,2025-04-04,Crypto,Delhi,Suspicious
T0086871,P04682,P02800,239969,2025-09-16,Crypto,Pune,Normal
T0086872,P03613,P01639,340995,2025-06-05,Cash,Bengaluru,Suspicious
T0086873,P09847,P09691,11086,2025-05-31,Crypto,Vadodara,Normal
T0086874,P04458,P04872,50689,2025-10-18,Crypto,Pune,Normal
T0086875,P04789,P07449,118941,2025-10-30,UPI,Indore,Normal
T0086876,P05610,P08497,32832,2025-09-03,Bank Transfer,Bengaluru,Normal
T0086877,P03485,P01023,1355624,2025-12-24,Crypto,Jaipur,Suspicious
T0086878,P08812,P07490,17034,2025-02-17,Bank Transfer,Ahmedabad,Normal
T0086879,P07807,P03121,117781,2025-04-27,Bank Transfer,Mumbai,Normal
T0086880,P01887,P01364,27945,2025-09-11,Bank Transfer,Hyderabad,Normal
T0086881,P00447,P06373,73525,2025-05-23,UPI,Hyderabad,Normal
T0086882,P08370,P06797,50839,2025-04-15,Crypto,Jaipur,Normal
T0086883,P07274,P09786,34590,2025-05-24,UPI,Ahmedabad,Normal
T0086884,P09792,P05862,181884,2025-03-29,Cash,Vadodara,Normal
T0086885,P00799,P09827,79195,2025-04-17,UPI,Bengaluru,Suspicious
T0086886,P04266,P01414,105943,2025-05-29,Bank Transfer,Kolkata,Normal
T0086887,P07100,P02629,211562,2025-06-03,Bank Transfer,Pune,Suspicious
